Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Pati,2022-12-16 03:40:57,00:00:05,Autoplayed: user action: None; ,"Você: Temporada 2: Bom final de semana de bem-estar, Joe! (Episódio 5)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:15,Not latest view,BR (Brazil)
Pati,2022-12-16 02:52:09,00:47:55,Autoplayed: user action: User_Interaction; ,"Você: Temporada 2: O bom, o mau e o Hendy (Episódio 4)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:47:55,00:47:55,BR (Brazil)
Pati,2022-12-14 02:21:00,00:13:05,,Amigas para Sempre: Temporada 2: Simples reviravolta do destino (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:49:09,00:49:09,BR (Brazil)
Pati,2022-12-13 23:42:31,00:35:55,,Amigas para Sempre: Temporada 2: Simples reviravolta do destino (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:36:04,Not latest view,BR (Brazil)
Pati,2022-12-13 23:13:45,00:27:24,,Amigas para Sempre: Temporada 2: Problemas de família (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:51:41,00:51:41,BR (Brazil)
Pati,2022-12-12 23:42:12,00:24:17,,Amigas para Sempre: Temporada 2: Problemas de família (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:24:17,Not latest view,BR (Brazil)
Pati,2022-12-12 22:43:44,00:48:35,Autoplayed: user action: User_Interaction; ,Você: Temporada 2: Para que servem os amigos? (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:46,00:48:46,BR (Brazil)
Pati,2022-12-12 21:54:18,00:48:51,Autoplayed: user action: User_Interaction; ,Você: Temporada 2: Só a ponta (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:51,00:48:51,BR (Brazil)
Pati,2022-12-11 23:25:48,00:00:02,Autoplayed: user action: None; ,Amigas para Sempre: Temporada 2: Problemas de família (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Pati,2022-12-11 23:17:59,00:07:45,Autoplayed: user action: User_Interaction; ,Amigas para Sempre: Temporada 2: Revelações (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:53:15,00:53:15,BR (Brazil)
Pati,2022-12-11 23:10:35,00:07:04,,Você: Temporada 2: Recomeço (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:14,00:48:14,BR (Brazil)
Pati,2022-12-11 23:09:09,00:00:16,Autoplayed: user action: None; ,Você: Temporada 2: Só a ponta (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:26,Not latest view,BR (Brazil)
Pati,2022-12-11 22:19:42,00:48:14,,Você: Temporada 2: Recomeço (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:15,Not latest view,BR (Brazil)
Pati,2022-12-11 22:18:59,00:00:12,Autoplayed: user action: None; ,Matrimilhas,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Pati,2022-12-11 02:46:07,00:22:08,,Harry & Meghan: Minissérie: Episódio 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:09,00:57:09,BR (Brazil)
Pati,2022-12-11 02:07:42,00:30:51,,Harry & Meghan: Minissérie: Episódio 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:01,Not latest view,BR (Brazil)
Pati,2022-12-11 01:51:48,00:03:27,,Harry & Meghan: Minissérie: Episódio 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:10,Not latest view,BR (Brazil)
Pati,2022-12-11 01:01:42,00:50:01,,Harry & Meghan: Minissérie: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:33,00:52:33,BR (Brazil)
Pati,2022-12-11 00:51:01,00:02:03,,Harry & Meghan: Minissérie: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:06,Not latest view,BR (Brazil)
Pati,2022-12-10 22:21:13,00:00:07,Autoplayed: user action: None; ,Harry & Meghan: Minissérie: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,Not latest view,BR (Brazil)
Pati,2022-12-10 21:27:38,00:51:02,,Harry & Meghan: Minissérie: Episódio 1 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:15,00:53:15,BR (Brazil)
Pati,2022-12-10 21:23:43,00:02:47,,Harry & Meghan: Minissérie: Episódio 1 (Episódio 1),,Apple iPhone 11 Pro,00:02:47,Not latest view,BR (Brazil)
Pati,2022-12-10 01:13:55,00:00:47,Autoplayed: user action: User_Interaction; ,Entre Facas e Segredos,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:47,00:00:47,BR (Brazil)
Pati,2022-12-10 00:33:11,00:38:36,Autoplayed: user action: User_Interaction; ,O Diário de Noel,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:33:31,01:33:31,BR (Brazil)
Pati,2022-12-09 23:42:44,00:47:30,,Wandinha: Temporada 1: Confrontando desgostos (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:28,00:48:28,BR (Brazil)
Pati,2022-12-09 22:10:57,00:37:00,Autoplayed: user action: User_Interaction; ,Amigas para Sempre: Temporada 2: Revelações (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:45:32,Not latest view,BR (Brazil)
Pati,2022-12-06 01:11:53,00:08:26,,Amigas para Sempre: Temporada 2: Revelações (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:08:35,Not latest view,BR (Brazil)
Pati,2022-12-06 00:16:42,00:50:49,Autoplayed: user action: User_Interaction; ,Amigas para Sempre: Temporada 2: Na estrada (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:50:55,00:50:55,BR (Brazil)
Pati,2022-12-05 23:57:02,00:19:37,,Amigas para Sempre: Temporada 2: Pensando em você (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:46:07,00:46:07,BR (Brazil)
Pati,2022-12-05 22:55:46,00:26:30,,Amigas para Sempre: Temporada 2: Pensando em você (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:26:31,Not latest view,BR (Brazil)
Pati,2022-12-05 21:55:27,00:47:51,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Fora de serviço (Episódio 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:58,00:48:58,BR (Brazil)
Pati,2022-12-05 00:27:47,00:46:01,Autoplayed: user action: None; ,"Wandinha: Temporada 1: Quem planta desgosto, colhe… (Episódio 5)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:46:05,00:46:05,BR (Brazil)
Pati,2022-12-04 23:43:08,00:44:37,,Wandinha: Temporada 1: Noite de desgosto (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:40,00:44:40,BR (Brazil)
Pati,2022-12-04 23:41:26,00:01:17,Autoplayed: user action: User_Interaction; ,Wandinha: Temporada 1: Amiga ou desgosto (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:47:47,00:47:47,BR (Brazil)
Pati,2022-12-03 18:17:38,01:16:45,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Casal 31 (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:49:21,00:49:21,BR (Brazil)
Pati,2022-12-03 17:38:36,00:38:58,,The Crown: Temporada 5: Pólvora (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:51:57,00:51:57,BR (Brazil)
Pati,2022-12-02 01:46:17,00:55:03,,O Diário de Noel,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:55:03,Not latest view,BR (Brazil)
Pati,2022-12-02 01:43:24,00:00:02,Autoplayed: user action: User_Interaction; ,Um Castelo para o Natal,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:39,00:02:39,BR (Brazil)
Pati,2022-12-02 01:41:25,00:01:42,Autoplayed: user action: None; ,Um Castelo para o Natal,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:39,Not latest view,BR (Brazil)
Pati,2022-12-01 00:46:44,00:12:55,,The Crown: Temporada 5: Pólvora (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:13:00,Not latest view,BR (Brazil)
Pati,2022-12-01 00:02:51,00:43:50,,"The Crown: Temporada 5: Nem uma coisa, nem outra (Episódio 7)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:35,00:48:35,BR (Brazil)
Pati,2022-11-30 23:57:56,00:00:08,Autoplayed: user action: None; ,Você: Temporada 2: Recomeço (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:18,Not latest view,BR (Brazil)
Pati,2022-11-30 23:10:35,00:47:18,,Você: Temporada 1: O castelo do Barba Azul (Episódio 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:49:21,00:49:21,BR (Brazil)
Pati,2022-11-30 22:14:54,00:44:06,Autoplayed: user action: User_Interaction; ,Você: Temporada 1: Candace (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:50,00:44:50,BR (Brazil)
Pati,2022-11-30 22:09:02,00:03:43,Autoplayed: user action: User_Interaction; ,"The Crown: Temporada 5: Nem uma coisa, nem outra (Episódio 7)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:04:47,Not latest view,BR (Brazil)
Pati,2022-11-30 00:27:03,00:00:06,Autoplayed: user action: None; ,Wandinha: Temporada 1: Amiga ou desgosto (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-11-30 00:05:23,00:19:10,,As Nadadoras,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,02:08:45,02:08:45,BR (Brazil)
Pati,2022-11-29 22:00:46,01:49:34,,As Nadadoras,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:49:36,Not latest view,BR (Brazil)
Pati,2022-11-28 23:50:03,00:00:04,Autoplayed: user action: None; ,"The Crown: Temporada 5: Nem uma coisa, nem outra (Episódio 7)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Pati,2022-11-28 23:27:06,00:22:54,,The Crown: Temporada 5: Casa Ipatiev (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:55:07,00:55:07,BR (Brazil)
Pati,2022-11-28 23:26:10,00:00:14,Autoplayed: user action: None; ,Você: Temporada 1: Candace (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:19,Not latest view,BR (Brazil)
Pati,2022-11-28 22:42:22,00:43:45,,"Você: Temporada 1: Eu sou seu, meu bem! (Episódio 8)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:45,00:44:45,BR (Brazil)
Pati,2022-11-28 22:22:04,00:20:15,Autoplayed: user action: User_Interaction; ,Você: Temporada 1: Um relacionamento especial (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:45,00:41:45,BR (Brazil)
Pati,2022-11-28 21:50:23,00:31:15,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Casa Ipatiev (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:32:20,Not latest view,BR (Brazil)
Pati,2022-11-28 01:09:33,00:00:03,Autoplayed: user action: None; ,Wandinha: Temporada 1: Amiga ou desgosto (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Pati,2022-11-28 00:25:39,00:43:51,,Wandinha: Temporada 1: Desgosto solitário (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:43:55,00:43:55,BR (Brazil)
Pati,2022-11-27 23:30:15,00:55:18,Autoplayed: user action: User_Interaction; ,Wandinha: Temporada 1: Wandinha é só desgosto (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:55:18,00:55:18,BR (Brazil)
Pati,2022-11-27 21:32:11,00:00:02,Autoplayed: user action: None; ,The Crown: Temporada 5: Casa Ipatiev (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Pati,2022-11-27 21:04:04,00:26:57,,The Crown: Temporada 5: O que vem pela frente (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:46:59,00:46:59,BR (Brazil)
Pati,2022-11-26 20:48:49,00:22:25,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: O que vem pela frente (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:21,Not latest view,BR (Brazil)
Pati,2022-11-26 19:58:50,00:49:58,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Annus horribilis (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:51:07,00:51:07,BR (Brazil)
Pati,2022-11-26 19:10:26,00:28:17,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Mou Mou (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:49:45,00:49:45,BR (Brazil)
Pati,2022-11-26 18:48:13,00:21:30,,Você: Temporada 1: Um relacionamento especial (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:31,Not latest view,BR (Brazil)
Pati,2022-11-26 18:13:46,00:15:39,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Mou Mou (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:27,Not latest view,BR (Brazil)
Pati,2022-11-26 01:25:37,00:44:43,Autoplayed: user action: User_Interaction; ,Você: Temporada 1: Amour fou (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:43,00:44:43,BR (Brazil)
Pati,2022-11-25 00:23:50,00:43:39,Autoplayed: user action: User_Interaction; ,Você: Temporada 1: Vivendo com o inimigo (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:48,00:44:48,BR (Brazil)
Pati,2022-11-24 23:41:47,00:41:52,Autoplayed: user action: User_Interaction; ,Você: Temporada 1: O Capitão (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:53,00:41:53,BR (Brazil)
Pati,2022-11-22 00:02:22,00:04:43,Autoplayed: user action: None; ,The Crown: Temporada 5: Mou Mou (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:04:48,Not latest view,BR (Brazil)
Pati,2022-11-21 23:38:45,00:23:34,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: O sistema (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:46:59,00:46:59,BR (Brazil)
Pati,2022-11-21 23:37:52,00:00:01,Autoplayed: user action: None; ,Você: Temporada 1: O Capitão (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:17,Not latest view,BR (Brazil)
Pati,2022-11-21 23:35:04,00:02:19,,Você: Temporada 1: Talvez (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:43,00:42:43,BR (Brazil)
Pati,2022-11-21 23:33:44,00:00:48,Autoplayed: user action: None; ,Você: Temporada 1: O Capitão (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:04,Not latest view,BR (Brazil)
Pati,2022-11-21 22:20:29,00:41:45,,Você: Temporada 1: Talvez (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:42:44,Not latest view,BR (Brazil)
Pati,2022-11-21 21:33:47,00:45:03,,Você: Temporada 1: O último cara legal em Nova York (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:44:42,00:44:42,BR (Brazil)
Pati,2022-11-17 23:53:17,00:22:23,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: O sistema (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:29,Not latest view,BR (Brazil)
Pati,2022-11-17 23:52:57,00:00:01,Autoplayed: user action: None; ,Big Mouth: Temporada 1: O milagre da ejaculação (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Pati,2022-11-17 23:20:33,00:00:06,Autoplayed: user action: None; ,Big Mouth: Temporada 1: O milagre da ejaculação (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-11-17 23:19:30,00:00:01,Autoplayed: user action: None; ,Um Match Surpresa,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Pati,2022-11-17 23:13:09,00:00:24,Autoplayed: user action: None; ,Racionais: Das Ruas de São Paulo Pro Mundo,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Pati,2022-11-17 22:41:36,00:29:07,,Recomeço: Minissérie: Gostos amargos (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:29:07,00:29:07,BR (Brazil)
Pati,2022-11-14 01:03:16,00:00:01,,The Crown: Temporada 5: O sistema (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-11-14 00:11:37,00:51:28,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 5: Síndrome da rainha Victória (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:52:31,00:52:31,BR (Brazil)
Pati,2022-11-14 00:10:07,00:00:58,Autoplayed: user action: User_Interaction; ,Um Castelo para o Natal,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:58,Not latest view,BR (Brazil)
Pati,2022-11-13 22:13:38,01:32:42,Autoplayed: user action: User_Interaction; ,Uma Quedinha de Natal,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:32:42,01:32:42,BR (Brazil)
Pati,2022-11-06 22:55:19,02:04:32,,Enola Holmes 2,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,02:04:12,02:04:12,BR (Brazil)
Pati,2022-11-06 22:55:19,02:04:29,,Enola Holmes 2,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,02:04:09,Not latest view,BR (Brazil)
Pati,2022-10-18 21:33:58,00:56:32,,O Clube da Meia-Noite: Temporada 1: Meia-noite (Episódio 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:56:27,00:56:27,BR (Brazil)
Pati,2022-10-17 23:21:26,00:56:40,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: O inimigo eterno (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:56:45,00:56:45,BR (Brazil)
Pati,2022-10-17 22:24:58,00:51:12,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: Passeio para lugar nenhum (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:51:13,00:51:13,BR (Brazil)
Pati,2022-10-14 00:53:13,00:00:04,Autoplayed: user action: None; ,O Clube da Meia-Noite: Temporada 1: Passeio para lugar nenhum (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Pati,2022-10-14 00:28:27,00:24:43,,O Clube da Meia-Noite: Temporada 1: Anya (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:28,00:48:28,BR (Brazil)
Pati,2022-10-13 21:43:36,00:23:47,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: Anya (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:47,Not latest view,BR (Brazil)
Pati,2022-10-12 21:19:33,00:00:01,Autoplayed: user action: None; ,O Clube da Meia-Noite: Temporada 1: Anya (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-10-12 20:18:42,00:54:10,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: Bruxa (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:54:17,00:54:17,BR (Brazil)
Pati,2022-10-12 18:25:25,00:55:09,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: Até mais (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:54:43,00:54:43,BR (Brazil)
Pati,2022-10-11 22:29:20,00:00:05,Autoplayed: user action: None; ,O Clube da Meia-Noite: Temporada 1: Até mais (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:15,Not latest view,BR (Brazil)
Pati,2022-10-11 21:27:53,00:48:36,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: Por um beijo (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:04,00:48:04,BR (Brazil)
Pati,2022-10-11 20:37:14,00:50:09,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: O malvado (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:50:10,00:50:10,BR (Brazil)
Pati,2022-10-11 00:34:38,00:00:01,,O Clube da Meia-Noite: Temporada 1: O malvado (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-10-10 23:41:11,00:53:05,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: As duas Danas (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:53:12,00:53:12,BR (Brazil)
Pati,2022-10-10 22:41:55,00:56:41,Autoplayed: user action: User_Interaction; ,O Clube da Meia-Noite: Temporada 1: O último capítulo (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:56:44,00:56:44,BR (Brazil)
Pati,2022-10-07 02:41:14,00:53:02,,Paixão Sufocante,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:52:59,01:52:59,BR (Brazil)
Pati,2022-10-06 21:39:25,00:20:04,,Paixão Sufocante,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:59:57,Not latest view,BR (Brazil)
Pati,2022-10-06 20:12:54,00:39:52,,Paixão Sufocante,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:39:54,Not latest view,BR (Brazil)
Pati,2022-10-02 02:48:02,00:11:03,,Supermães: Temporada 1: A escolha (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:11:36,00:11:36,BR (Brazil)
Pati,2022-10-02 02:30:43,00:17:15,,Supermães: Temporada 1: Ajuda que não ajuda (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:17,00:21:17,BR (Brazil)
Pati,2022-09-12 21:50:47,00:00:07,Autoplayed: user action: None; ,Paixão Sufocante,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Pati,2022-09-03 19:02:30,00:00:02,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 4: Bem-vindos a Nova Orleans (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Pati,2022-09-03 18:59:08,00:00:25,Autoplayed: user action: User_Interaction; ,Crush à Altura,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:03:50,00:03:50,BR (Brazil)
Pati,2022-09-03 18:24:34,00:26:13,,Eu Nunca...: Temporada 3: ... vivi meus sonhos (Episódio 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:26:17,00:26:17,BR (Brazil)
Pati,2022-09-03 17:57:23,00:27:00,,Eu Nunca...: Temporada 3: … tive um namorado indiano (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:27:04,00:27:04,BR (Brazil)
Pati,2022-09-03 17:33:26,00:23:54,,Eu Nunca...: Temporada 3: ... fiquei com meu amigo (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:57,00:23:57,BR (Brazil)
Pati,2022-09-03 17:09:09,00:24:15,,Eu Nunca...: Temporada 3: ... trapaceei (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:24:19,00:24:19,BR (Brazil)
Pati,2022-09-03 16:46:47,00:22:19,,Eu Nunca...: Temporada 3: ... tive um colapso nervoso (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:23,00:22:23,BR (Brazil)
Pati,2022-09-03 16:23:18,00:23:25,,Eu Nunca...: Temporada 3: ... fui ignorada (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:25,00:23:25,BR (Brazil)
Pati,2022-09-01 01:11:09,00:00:03,Autoplayed: user action: None; ,Eu Nunca...: Temporada 3: ... fui ignorada (Episódio 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Pati,2022-09-01 00:46:26,00:24:40,,Eu Nunca...: Temporada 3: ... deixei alguém com ciúmes (Episódio 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:24:43,00:24:43,BR (Brazil)
Pati,2022-09-01 00:17:01,00:29:22,,Eu Nunca...: Temporada 3: … tive alguém no Dia dos Namorados (Episódio 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:29:26,00:29:26,BR (Brazil)
Pati,2022-08-31 23:49:22,00:27:34,Autoplayed: user action: User_Interaction; ,Eu Nunca...: Temporada 3: ... tive o meu próprio troll (Episódio 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:27:34,00:27:34,BR (Brazil)
Pati,2022-08-30 23:49:40,00:28:08,,Eu Nunca...: Temporada 3: ... fui chamada de vadia (Episódio 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:27:43,00:27:43,BR (Brazil)
Pati,2022-08-29 16:57:02,00:29:21,,Eu Nunca...: Temporada 2: ... fui uma garota perfeita (Episódio 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:29:25,00:29:25,BR (Brazil)
Pati,2022-08-29 16:27:24,00:29:35,Autoplayed: user action: User_Interaction; ,Eu Nunca...: Temporada 2: ... segui minha mãe (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:29:35,00:29:35,BR (Brazil)
Pati,2022-08-28 23:48:24,00:00:07,Autoplayed: user action: None; ,Eu Nunca...: Temporada 2: ... segui minha mãe (Episódio 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Pati,2022-08-28 23:22:15,00:25:53,Autoplayed: user action: User_Interaction; ,Eu Nunca...: Temporada 2: ... fui Daisy Buchanan (Episódio 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:57,00:25:57,BR (Brazil)
Pati,2022-08-28 22:54:42,00:27:30,,Eu Nunca...: Temporada 2: .... implorei perdão (Episódio 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:27:30,00:27:30,BR (Brazil)
Pati,2022-08-28 22:54:23,00:00:06,Autoplayed: user action: User_Interaction; ,Eu Nunca...: Temporada 2: ... traí uma amiga (Episódio 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:15:03,00:15:03,BR (Brazil)
